STATEFP10,STATE,STATE_ABV,ZCTA,GEOID10,MULTI_STATE,POP,PR_HRI,F_HRI,LOW_EMS,P_NEHD,PR_NEHD,HHB_SCORE,HHB_RANK,P_CHD,PR_CHD,F_CHD,P_OBS,PR_OBS,F_OBS,P_DIABETES,PR_DIABETES,F_DIABETES,P_COPD,PR_COPD,F_COPD,P_ASTHMA,PR_ASTHMA,F_ASTHMA,P_MNTHL,PR_MNTHL,F_MNTHL,F_SEN_COUNT,SEN_SCORE,SEN_RANK,P_UNINSUR,PR_UNINSUR,P_POV,PR_POV,P_UNEMP,PR_UNEMP,P_NOHSDP,PR_NOHSDP,P_ISO,PR_ISO,P_ELP,PR_ELP,P_DISABL,PR_DISABL,P_ODW,PR_ODW,P_AGE65,PR_AGE65,P_AGE5,PR_AGE5,SOCIODEM_SCORE,SOCIODEM_RANK,P_IMPERV,PR_IMPERV,P_TREEC,PR_TREEC,P_NOVEH,PR_NOVEH,P_MOBILE,PR_MOBILE,P_RENT,PR_RENT,P_OZONE,PR_OZONE,P_PM25,PR_PM25,NBE_SCORE,NBE_RANK,OVERALL_SCORE,OVERALL_RANK
13,GA,Georgia,31562,1331562,0,2177,58,0.75,0,7,0.1321,0.441,0.2789,7.2,0.622,0,38.5,0.6554,0,12.7,0.7037,1,9.3,0.7305,1,10.4,0.5077,0,18.2,0.7754,1,3,0.5,0.6536,14.5,0.8455,33.05084746,0.7982,12.8,0.9372,25.5,0.9179,5.330700888,0.0571,0,0,22.8,0.8707,26.72322375,0.9463,15.2,0.328,5.2,0.4561,0.6157,0.8004,0.858039626,0.2519,58.70320496,0.1605,0,0,62.9,0.9943,14.36100132,0.2276,0,0,0,0,0.2335,0.0652,0.4495,0.4626
13,GA,Georgia,31563,1331563,0,1324,20,0.25,0,12.33333333,0.464,0.357,0.1525,7.9,0.7645,1,37.3,0.5528,0,14.8,0.8702,1,9.6,0.7675,1,10.8,0.6526,0,17.7,0.7205,1,4,0.6667,0.7602,11.4,0.7499,26.22352082,0.6527,6.9,0.7596,22.4,0.8815,12.63362488,0.4279,0,0,10.2,0.2339,14.53488372,0.6928,23.4,0.7761,4.3,0.3166,0.5491,0.6434,1.228720949,0.3667,49.74668841,0.2442,6.6,0.7035,29,0.8905,18.68978805,0.3582,0,0,0.333333333,0.6092,0.4532,0.5336,0.5224,0.6077
13,GA,Georgia,31565,1331565,0,1841,94,1,0,8.2,0.188,0.594,0.5917,6.4,0.4347,0,37,0.5277,0,12.7,0.7037,1,7.9,0.5077,0,10.2,0.4313,0,16,0.4798,0,1,0.1667,0.3497,7.9,0.5811,22.00099552,0.534,8,0.8228,14.7,0.7062,11.81055156,0.3664,0,0,25.9,0.9209,17.51012146,0.8079,25.4,0.8296,4.6,0.3594,0.5928,0.7496,0.558603344,0.1436,43.07378334,0.3121,13.1,0.9091,31.8,0.9132,15.14476615,0.2486,0,0,0,0,0.3609,0.2846,0.4939,0.5525
13,GA,Georgia,31566,1331566,0,3471,47,0.5,0,-999,-999,0.5,0.3819,7.1,0.5989,0,42.2,0.8831,1,13.3,0.7643,1,9.9,0.8025,1,11.1,0.7481,1,20,0.9088,1,5,0.8333,0.8437,14,0.8324,40.02506789,0.8891,11.9,0.9269,19.9,0.8386,14.20239137,0.543,0.389194139,0.5187,24.1,0.8956,13.74373658,0.6536,12,0.165,8.8,0.9048,0.7168,0.9648,1.307714109,0.3863,63.99110882,0.1119,4.9,0.5723,55.9,0.9893,9.441233141,0.1155,0,0,0,0,0.3108,0.1716,0.5905,0.7307
13,GA,Georgia,31567,1331567,0,782,85,1,0,10.2,0.2966,0.6483,0.6791,7.2,0.622,0,36.6,0.495,0,12.1,0.6309,0,8.7,0.6428,0,10.1,0.3953,0,17,0.6282,0,0,0,0,18.9,0.9224,4.947916667,0.0526,0,0,46.4,0.9893,7.544378698,0.1231,0,0,49.7,0.9919,16.06217617,0.7586,27.6,0.8724,5.2,0.4561,0.5166,0.5596,0.922414306,0.2737,38.11321932,0.3603,0,0,12.4,0.6395,54.02684564,0.9266,0,0,0.666666667,0.797,0.4282,0.4647,0.4258,0.4138
13,GA,Georgia,31568,1331568,0,1273,89,1,0,8.2,0.188,0.594,0.5917,6.3,0.4138,0,36.9,0.5192,0,12.9,0.7251,1,7.6,0.4575,0,10.3,0.4679,0,16.3,0.5238,0,1,0.1667,0.3497,16.1,0.8811,11.16584565,0.1985,13.5,0.9453,16.8,0.77,12.62798635,0.4275,0,0,24.1,0.8956,17.08185053,0.7948,25.9,0.8404,0,0,0.5753,0.7084,0.38818109,0.0838,62.71355199,0.1243,6.9,0.7225,46.1,0.9759,16.0130719,0.2744,0,0,0,0,0.3116,0.1737,0.4559,0.4757
13,GA,Georgia,31569,1331569,0,5580,90,1,0,7.6,0.1561,0.578,0.5571,5.4,0.2301,0,36.1,0.4532,0,11.2,0.5047,0,6.6,0.2966,0,10,0.3568,0,16.1,0.4949,0,0,0,0,11.5,0.7537,17.58651287,0.3962,4.7,0.5454,10.3,0.5244,9.391504018,0.208,0.796443786,0.6208,14.1,0.4943,12.81947262,0.6032,15.3,0.3345,6.7,0.7131,0.5194,0.5666,1.213531582,0.3627,63.79220838,0.1138,3.2,0.4037,22,0.813,19.48618517,0.3835,0,0,0,0,0.2967,0.1466,0.3176,0.2076
13,GA,Georgia,31601,1331601,0,32730,89,1,0,5.466666667,0.0819,0.541,0.4778,6.6,0.4802,0,44.5,0.9513,1,16.6,0.9405,1,9.1,0.7023,1,12.9,0.9697,1,22.8,0.9789,1,5,0.8333,0.8437,21.3,0.9448,55.19200027,0.9696,8.5,0.8444,21.2,0.8634,20.06805808,0.8472,0.801804929,0.6224,13.1,0.4271,10.31405526,0.4472,12.5,0.1844,5.8,0.5645,0.6715,0.9087,5.343203913,0.665,51.76680888,0.2255,15.7,0.9342,12.6,0.6436,55.98680212,0.9344,0,0,0.333333333,0.6092,0.5731,0.7962,0.7566,0.9312
13,GA,Georgia,31602,1331602,0,34702,73,0.75,0,5.545454545,0.0839,0.417,0.2381,5.3,0.2126,0,37.1,0.5357,0,11.4,0.5354,0,6.5,0.2817,0,11,0.719,1,19.2,0.8604,1,2,0.3333,0.5404,14.7,0.8504,36.16488984,0.8469,6.8,0.753,10.8,0.55,15.83293398,0.6514,0.601415094,0.5772,9.8,0.2082,5.668684645,0.1772,11.7,0.1525,7.4,0.8023,0.5569,0.6635,9.59297516,0.7279,54.99795896,0.1947,8.4,0.7952,4.4,0.4022,57.72544941,0.9399,0,0,0.333333333,0.6092,0.5242,0.7033,0.5363,0.6352
13,GA,Georgia,31605,1331605,0,20188,63,0.75,0,5.6,0.0846,0.4173,0.2388,4.1,0.0651,0,34.8,0.3584,0,9.1,0.2089,0,5,0.1064,0,10.3,0.4679,0,17.4,0.6837,1,1,0.1667,0.3497,11.9,0.7676,19.48346753,0.4564,4.7,0.5454,8.3,0.4149,10.19423122,0.2556,0.20254357,0.4534,9.1,0.1685,7.998761482,0.3049,8.7,0.0689,9.4,0.927,0.4363,0.3561,6.023799276,0.679,47.63496028,0.2653,1.9,0.2635,9.7,0.5752,37.40411543,0.802,0,0,0.333333333,0.6092,0.4563,0.5413,0.3715,0.3067
13,GA,Georgia,31606,1331606,0,3861,91,1,0,5.1,0.0719,0.536,0.4659,6.3,0.4138,0,37.3,0.5528,0,12.2,0.643,0,7.8,0.4911,0,10.5,0.545,0,17.6,0.7082,1,1,0.1667,0.3497,22.7,0.9547,35.29254609,0.8338,10.3,0.8972,19.8,0.8366,9.407665505,0.2089,0,0,15.3,0.5703,17.13333333,0.7961,14.3,0.2748,6.8,0.7284,0.6101,0.7882,1.778588507,0.4772,57.15772582,0.1747,7.5,0.7543,45,0.9735,23.02158273,0.4921,0,0,0.333333333,0.6092,0.4973,0.6444,0.562,0.6827
13,GA,Georgia,31620,1331620,0,10690,94,1,0,6.333333333,0.1075,0.5538,0.5038,7.3,0.644,0,38.6,0.6637,0,14.3,0.8406,1,9.3,0.7305,1,11.2,0.7745,1,18.6,0.8132,1,4,0.6667,0.7602,18.2,0.9145,30.43601896,0.751,5,0.5821,18.7,0.8147,14.06743276,0.5337,1.047844998,0.6661,19,0.7595,14.17255406,0.6753,15.5,0.3462,6.6,0.6979,0.6741,0.9127,2.591789894,0.5607,37.00015806,0.3716,8.3,0.791,25.1,0.8507,34.38948995,0.7605,0,0,0.333333333,0.6092,0.5634,0.7803,0.7392,0.9163
13,GA,Georgia,31622,1331622,0,2178,95,1,0,7.3,0.1449,0.5724,0.5464,7.8,0.7465,1,39.4,0.7247,1,15,0.8812,1,9.9,0.8025,1,11,0.719,1,18.4,0.7949,1,6,1,0.9102,25.6,0.9697,44.96788009,0.9271,4.6,0.5327,16.9,0.7728,18.78031878,0.8035,0,0,14.8,0.5382,16.62049861,0.7787,22.1,0.7301,7.8,0.8407,0.6894,0.9355,0.756667068,0.2157,44.05587931,0.3025,5,0.5802,36,0.9381,28.10539523,0.6331,0,0,0.333333333,0.6092,0.4684,0.5742,0.7416,0.9181
13,GA,Georgia,31623,1331623,0,120,99,1,1,7.8,0.1671,0.5836,0.5707,8.6,0.8659,1,43.8,0.9354,1,19,0.9797,1,11.5,0.9186,1,12.7,0.9618,1,20.8,0.9408,1,6,1,0.9102,7.4,0.549,40.65934066,0.8955,14.8,0.9562,25.7,0.9201,5.405405405,0.0586,0,0,16,0.6124,0,0,35.1,0.9411,10.6,0.9546,0.5888,0.7403,3.741468084,0.6195,48.45817045,0.2571,0,0,27.1,0.8724,14.28571429,0.2257,0,0,0.333333333,0.6092,0.3691,0.3045,0.6314,0.7936
13,GA,Georgia,31624,1331624,0,1273,20,0.25,1,9.2,0.237,0.2435,0.0426,7.7,0.7262,1,38.7,0.6727,1,14.5,0.8542,1,10.6,0.8648,1,11.2,0.7745,1,20.5,0.9307,1,6,1,0.9102,20.9,0.9417,49.6996997,0.9515,1.7,0.1834,25.8,0.921,13.69112815,0.5068,8.797417272,0.9433,14.8,0.5382,19.38997821,0.8564,13.4,0.2272,7,0.755,0.6824,0.9256,1.034117804,0.3102,57.49678774,0.1714,4.2,0.5078,43.8,0.9702,13.44537815,0.2044,0,0,0.333333333,0.6092,0.3962,0.3758,0.5636,0.6851
13,GA,Georgia,31625,1331625,0,1171,80,1,0,9.880952381,0.2793,0.6397,0.6659,7.8,0.7465,1,36.6,0.495,0,15.4,0.8993,1,9,0.6883,1,10.4,0.5077,0,16.3,0.5238,0,3,0.5,0.6536,5.1,0.3748,36.11111111,0.8462,3.9,0.4372,11.7,0.5909,10.39671683,0.2687,0,0,7.1,0.0783,3.571428571,0.1008,24.9,0.8173,6.3,0.6495,0.4164,0.3082,0.786481561,0.2269,40.54220952,0.3365,2.3,0.3059,19.2,0.7728,39.94974874,0.8315,0,0,0.333333333,0.6092,0.4404,0.4991,0.5317,0.6259
13,GA,Georgia,31626,1331626,0,3463,52,0.75,0,5.12,0.0725,0.4112,0.2283,7.4,0.665,0,40.5,0.7968,1,15.7,0.9114,1,8.5,0.6098,0,10.9,0.6871,1,16.5,0.5552,0,3,0.5,0.6536,17.5,0.9048,29.81476036,0.7369,4.1,0.4656,18.4,0.8088,18.13226744,0.7752,2.574441687,0.8098,17.3,0.6821,17.09350804,0.7951,19.8,0.6181,5.6,0.5283,0.7125,0.9611,0.630213852,0.1704,46.34048155,0.279,7.8,0.7678,36.5,0.9412,27.76673294,0.625,0,0,0.333333333,0.6092,0.4847,0.6136,0.6142,0.7678
13,GA,Georgia,31627,1331627,0,239,99,1,0,5.8,0.0913,0.5456,0.487,6.7,0.5042,0,39.7,0.7463,1,15.6,0.9069,1,8.6,0.6266,0,11.3,0.7987,1,18,0.755,1,4,0.6667,0.7602,14,0.8324,45.52529183,0.9311,0,0,12.6,0.6278,17.30769231,0.7368,0,0,24.1,0.8956,6.41025641,0.2157,23,0.763,5.4,0.4912,0.5494,0.644,5.575317823,0.67,43.62028302,0.307,9.6,0.8377,40.1,0.9581,35.0877193,0.7709,0,0,0.333333333,0.6092,0.5933,0.8271,0.6796,0.8566
13,GA,Georgia,31629,1331629,0,902,81,1,0,5.3,0.0768,0.5384,0.4718,7.7,0.7262,1,39.6,0.7391,1,17.5,0.9603,1,8.9,0.6728,1,11,0.719,1,16.5,0.5552,0,5,0.8333,0.8437,25.2,0.9683,27.09205021,0.6735,8.6,0.8482,11.9,0.5994,5.072463768,0.0521,0,0,18.9,0.7552,1.069518717,0.0505,14.6,0.2928,9.6,0.9325,0.5172,0.5612,0.838800011,0.2454,40.02580863,0.3412,2,0.2749,22,0.813,23.80952381,0.5153,0,0,0.333333333,0.6092,0.3999,0.3872,0.566,0.6899
13,GA,Georgia,31630,1331630,0,419,20,0.25,0,6.266666667,0.1059,0.178,0.0194,8.8,0.8878,1,41.7,0.8602,1,17,0.9504,1,12.2,0.9463,1,11.7,0.8748,1,20.6,0.9339,1,6,1,0.9102,4,0.2776,70.08928571,0.9898,11.6,0.9227,27.4,0.9344,7.662835249,0.1275,2.475247525,0.8043,8.3,0.1259,20.1754386,0.8732,9.4,0.083,9.8,0.9382,0.6077,0.7837,0.523592475,0.1308,74.34574956,0.0382,13.4,0.9126,47.5,0.9789,23.56687898,0.5087,0,0,0.333333333,0.6092,0.4541,0.5359,0.5623,0.6832
13,GA,Georgia,31631,1331631,0,559,20,0.25,0,5.5,0.0824,0.1662,0.0161,10.6,0.9789,1,43.1,0.9157,1,20.1,0.9875,1,15.3,0.9921,1,12.4,0.9461,1,22,0.9686,1,6,1,0.9102,23,0.9566,42.10526316,0.9069,0,0,41.8,0.984,11.38211382,0.3344,0.227272727,0.4633,18,0.7151,30.95238095,0.9678,22.1,0.7301,3.5,0.225,0.6283,0.8273,0.51246049,0.1264,68.44347749,0.077,11.5,0.8826,33.1,0.9224,9.89010989,0.1241,0,0,0.333333333,0.6092,0.3917,0.3638,0.5294,0.6215
13,GA,Georgia,31632,1331632,0,10295,77,1,0,5.8,0.0913,0.5456,0.487,4.9,0.1522,0,34.8,0.3584,0,9.7,0.2864,0,6,0.2144,0,10,0.3568,0,16.5,0.5552,0,0,0,0,8.5,0.6164,18.56759976,0.4288,1.8,0.1906,8.7,0.4381,10.12567692,0.251,0.016015375,0.3937,13.8,0.4748,10.60555923,0.466,13.4,0.2272,7.4,0.8023,0.4289,0.338,1.656215936,0.4587,49.16217918,0.25,0.7,0.1614,16.8,0.732,22.94054054,0.4901,0,0,0.333333333,0.6092,0.3859,0.3479,0.2932,0.1692
13,GA,Georgia,31634,1331634,0,5844,71,0.75,0,7.2,0.1396,0.4448,0.2852,8.7,0.877,1,42.7,0.9017,1,17.9,0.9667,1,12.6,0.9571,1,12.5,0.952,1,21.7,0.9637,1,6,1,0.9102,20.2,0.936,53.96487493,0.9668,5.9,0.6796,31.3,0.9558,15.72591231,0.6452,0.374672162,0.5139,17.4,0.6872,14.92613347,0.7106,15.6,0.3529,6.8,0.7284,0.7176,0.9658,1.262595941,0.3745,66.45027934,0.0917,9.6,0.8377,35.1,0.9336,26.80952381,0.6,0,0,0.333333333,0.6092,0.4924,0.6318,0.6982,0.8763
13,GA,Georgia,31635,1331635,0,6560,81,1,0,7.866666667,0.1735,0.5868,0.5757,6.6,0.4802,0,39.6,0.7391,1,13.3,0.7643,1,8.4,0.5936,0,10.9,0.6871,1,19,0.8449,1,4,0.6667,0.7602,17.1,0.8987,41.93298169,0.9054,6.1,0.6979,20.9,0.8577,14.71321696,0.5782,0.175159236,0.4421,18.5,0.7383,13.24533455,0.6261,11.7,0.1525,7.3,0.7914,0.6688,0.9045,1.328368834,0.3919,52.69247033,0.2163,10.6,0.8634,26.8,0.8696,45,0.8758,0,0,0.333333333,0.6092,0.5466,0.7487,0.7473,0.923
13,GA,Georgia,31636,1331636,0,9539,78,1,0,4.72,0.0639,0.532,0.4587,6.7,0.5042,0,38,0.6132,0,12.8,0.7144,1,8.5,0.6098,0,10.6,0.5818,0,18.2,0.7754,1,2,0.3333,0.5404,16.4,0.8866,29.34120854,0.7255,6.8,0.753,16.1,0.7505,12.03448689,0.3833,1.358591657,0.7108,14.5,0.5195,14.45321308,0.6886,17.5,0.4747,5,0.4216,0.6314,0.8337,1.340440343,0.395,60.07628485,0.148,6.4,0.6903,23.4,0.831,35.3962818,0.7752,0,0,0.333333333,0.6092,0.4927,0.6328,0.6164,0.7715
13,GA,Georgia,31637,1331637,0,2848,81,1,0,7.533333333,0.1547,0.5774,0.5563,8,0.7815,1,38.8,0.6813,1,14.8,0.8702,1,10.5,0.8565,1,11.1,0.7481,1,19.1,0.8527,1,6,1,0.9102,22.1,0.9507,36.48275862,0.8508,4,0.4518,24.8,0.9106,9.509335649,0.2146,1.729106628,0.7501,20.4,0.8097,16.0311284,0.7573,15.3,0.3345,4.3,0.3166,0.6347,0.8403,1.306173339,0.3859,36.25013717,0.3782,7,0.7285,35.7,0.9367,26.25341841,0.5851,0,0,0.333333333,0.6092,0.5177,0.689,0.749,0.9248
13,GA,Georgia,31638,1331638,0,1045,79,1,0,5.2,0.0734,0.5367,0.4672,6.1,0.3702,0,38.9,0.6881,1,14.6,0.8596,1,7.6,0.4575,0,11.1,0.7481,1,17.4,0.6837,1,4,0.6667,0.7602,13.9,0.8293,45.17669532,0.9284,7.3,0.7861,36.4,0.9737,10.28368794,0.2613,1.342975207,0.7086,24.1,0.8956,25.16339869,0.935,31.2,0.9136,7.5,0.8126,0.8044,0.998,1.092613935,0.3274,32.12368505,0.4189,2.4,0.3173,49.2,0.9818,20.47413793,0.4127,0,0,0.333333333,0.6092,0.4382,0.4936,0.6798,0.8568
13,GA,Georgia,31639,1331639,0,10537,75,1,0,6.84,0.128,0.564,0.5288,7.6,0.7055,1,37.9,0.605,0,14.1,0.8264,1,10,0.8125,1,11,0.719,1,18.5,0.8042,1,5,0.8333,0.8437,18.7,0.9201,31.59357628,0.7729,7,0.7668,21.3,0.8644,14.87037768,0.5888,1.080445015,0.6711,22.2,0.8588,14.17155035,0.6752,20.5,0.6557,6,0.5991,0.7373,0.9799,1.215348281,0.3632,50.5515423,0.2365,11.6,0.8847,19.3,0.774,35.07630723,0.7707,0,0,0.333333333,0.6092,0.5198,0.6933,0.7614,0.9347
13,GA,Georgia,31641,1331641,0,1831,82,1,0,5.4,0.0783,0.5392,0.473,6.6,0.4802,0,40.3,0.7839,1,14.2,0.8332,1,8.3,0.5766,0,11,0.719,1,18,0.755,1,4,0.6667,0.7602,10.4,0.7092,15.82733813,0.3388,3.3,0.3533,14.1,0.6855,12.92217327,0.4487,0.879604178,0.6377,10.2,0.2339,8.510638298,0.335,15.1,0.322,2.8,0.1675,0.4232,0.3245,0.819803181,0.238,64.07578066,0.1112,2.7,0.3494,22.6,0.8206,13.89290883,0.2156,0,0,0.333333333,0.6092,0.3349,0.2238,0.4454,0.4544
13,GA,Georgia,31642,1331642,0,4898,47,0.5,0,8.9,0.2232,0.3616,0.157,7.1,0.5989,0,39.7,0.7463,1,14.9,0.8763,1,9.7,0.7788,1,11.3,0.7987,1,20.2,0.9186,1,5,0.8333,0.8437,23.3,0.959,42.6023085,0.9112,9.5,0.8783,32.1,0.9593,10.7629823,0.2928,8.705457826,0.9425,15.8,0.6011,17.74936061,0.8153,11.9,0.1608,7.7,0.832,0.7352,0.9788,1.198834065,0.3583,50.06965464,0.2412,7.5,0.7543,42,0.9646,28.48101266,0.6418,0,0,0.333333333,0.6092,0.5099,0.6725,0.663,0.8357
13,GA,Georgia,31643,1331643,0,8709,82,1,0,5.15,0.073,0.5365,0.467,7.8,0.7465,1,40.7,0.8087,1,17.3,0.9568,1,9.6,0.7675,1,11.5,0.8408,1,18.4,0.7949,1,6,1,0.9102,16.2,0.8831,41.01000244,0.8979,11.6,0.9227,15.4,0.729,18.60208268,0.7953,1.446149943,0.7207,14.1,0.4943,12.15434084,0.5637,19,0.5712,5.5,0.51,0.7088,0.9581,0.814088543,0.236,49.25914846,0.2492,7,0.7285,22,0.813,30.59701493,0.6903,0,0,0.333333333,0.6092,0.4752,0.5909,0.7316,0.9096
13,GA,Georgia,31645,1331645,0,5147,67,0.75,0,6.133333333,0.1018,0.4259,0.2526,5.7,0.2882,0,37.8,0.5965,0,11.4,0.5354,0,7.9,0.5077,0,10.9,0.6871,1,19.5,0.8812,1,2,0.3333,0.5404,14.3,0.8402,31.76213206,0.7759,4.1,0.4656,17.3,0.7822,16.3833937,0.6842,0.262123198,0.4755,12.6,0.3938,11.81968114,0.5428,11.7,0.1525,9.3,0.9237,0.6036,0.7743,1.174874004,0.3515,42.33042973,0.3188,5.4,0.614,37.7,0.9477,41.29301356,0.8434,0,0,0.333333333,0.6092,0.5264,0.7079,0.5688,0.6953
13,GA,Georgia,31647,1331647,0,3535,95,1,0,6.6,0.1161,0.558,0.5157,7.1,0.5989,0,38.7,0.6727,1,14,0.8189,1,9.4,0.7429,1,11.4,0.8207,1,19.2,0.8604,1,5,0.8333,0.8437,17.6,0.9063,48.55168748,0.9464,6.5,0.7306,28.6,0.942,11.62702907,0.3531,2.251995439,0.7911,16.7,0.6507,15.71722718,0.7455,15.4,0.3402,7.2,0.7801,0.7186,0.9666,1.894778522,0.4935,33.92240871,0.4008,4.9,0.5723,54.3,0.9876,39.71255673,0.8295,0,0,0.333333333,0.6092,0.5561,0.7667,0.7732,0.9433
13,GA,Georgia,31648,1331648,0,1040,98,1,0,4.4,0.0577,0.5288,0.4504,5.2,0.1959,0,35.7,0.4217,0,10.7,0.4297,0,6.4,0.2664,0,10,0.3568,0,17.2,0.6568,0,0,0,0,13,0.8029,17.51207729,0.3937,1.4,0.1621,10.5,0.5339,22.83950617,0.9055,3.731343284,0.8615,13.5,0.4541,18.33333333,0.831,16.7,0.4241,2.9,0.1734,0.5542,0.6559,3.341294832,0.6029,47.19118976,0.2698,0,0,51.5,0.9845,37.53351206,0.8036,0,0,0.333333333,0.6092,0.4671,0.5707,0.4192,0.4006
13,GA,Georgia,31649,1331649,0,1056,91,1,0,6.4,0.1087,0.5544,0.5049,6.8,0.5269,0,39.3,0.7178,1,13.3,0.7643,1,9.3,0.7305,1,10.8,0.6526,0,19.3,0.8671,1,4,0.6667,0.7602,18,0.9118,29.60586618,0.7318,0,0,21,0.8599,16.22596154,0.6754,0,0,12.5,0.3875,10.48034934,0.4575,20,0.6293,1.6,0.1093,0.4762,0.4545,0.941607779,0.2796,62.85437279,0.1228,4.2,0.5078,22.2,0.8158,14.75770925,0.2378,0,0,0.333333333,0.6092,0.3676,0.3009,0.5051,0.5747
13,GA,Georgia,31650,1331650,0,3311,63,0.75,0,9.4,0.249,0.4995,0.3809,7.2,0.622,0,40.7,0.8087,1,15.3,0.8948,1,9.9,0.8025,1,11.4,0.8207,1,19.9,0.9037,1,5,0.8333,0.8437,21.6,0.9469,27.82521346,0.6917,3.5,0.3811,34.1,0.9674,10.14211886,0.2521,6.492829205,0.92,15,0.5514,19.32949188,0.8548,16.3,0.3968,3.7,0.2453,0.6208,0.8107,1.351318931,0.3977,45.14735147,0.2903,5.4,0.614,35.3,0.9346,25.09170946,0.554,0,0,0.666666667,0.797,0.5125,0.6783,0.6784,0.8547
13,GA,Georgia,31698,1331698,0,2223,20,0.25,1,5.6,0.0846,0.1673,0.0165,0.7,0.002,0,27.1,0.0778,0,1.9,0.0043,0,2,0.0038,0,13.1,0.9763,1,27.3,0.9963,1,2,0.3333,0.5404,14.8,0.8528,-999,-999,43.5,0.9972,0,0,-999,-999,0,0,1.2,0.0142,0,0,0,0,0,0,0.233,0.0311,43.85155344,0.9172,17.6446281,0.5802,-999,-999,-999,-999,-999,-999,0,0,0.333333333,0.6092,0.5267,0.7087,0.3242,0.2196
13,GA,Georgia,31699,1331699,0,621,20,0.25,1,5.8,0.0913,0.1706,0.0172,0.7,0.002,0,23.5,0.0258,0,1.6,0.0033,0,1.6,0.0018,0,9.2,0.1293,0,21.3,0.9551,1,1,0.1667,0.3497,-999,-999,-999,-999,0,0,2.4,0.0835,-999,-999,0,0,-999,-999,54.83870968,0.9954,0,0,0,0,0.1798,0.0131,54.82155446,0.9523,5.937459703,0.771,-999,-999,-999,-999,-999,-999,0,0,0.333333333,0.6092,0.5831,0.8127,0.2982,0.1765
13,GA,Georgia,31701,1331701,0,20552,96,1,0,6.615384615,0.1194,0.5597,0.517,7.8,0.7465,1,43.9,0.9381,1,19.9,0.9864,1,9.9,0.8025,1,12.8,0.9659,1,20.3,0.9227,1,6,1,0.9102,17.7,0.9075,47.5607721,0.9417,16.1,0.9641,22.1,0.8767,20.71514786,0.865,0.453145878,0.5371,19.7,0.787,10.4932598,0.4585,16.7,0.4241,7.9,0.8489,0.7611,0.9905,16.05399274,0.7828,32.03854749,0.4201,21.3,0.9625,0.8,0.2276,64.41692747,0.9597,0,0,1,0.8463,0.5999,0.8375,0.8138,0.9689
13,GA,Georgia,31705,1331705,0,35565,91,1,0,6.36,0.1083,0.5542,0.5046,6.5,0.4567,0,42.5,0.8948,1,16.3,0.932,1,9.1,0.7023,1,13,0.9731,1,22.3,0.973,1,5,0.8333,0.8437,23.4,0.9596,51.43667361,0.9581,16.3,0.9649,23.5,0.8956,15.96773433,0.6599,0.978918178,0.6545,17.2,0.6769,11.04311043,0.4932,12.6,0.189,6.3,0.6495,0.7101,0.9592,5.768972504,0.6743,32.02174433,0.4204,15.2,0.9302,17.2,0.7387,54.94981122,0.9307,0,0,1,0.8463,0.6487,0.8967,0.801,0.9619
13,GA,Georgia,31707,1331707,0,25299,94,1,0,6.65,0.1198,0.5599,0.5174,6.3,0.4138,0,37.8,0.5965,0,14.1,0.8264,1,7.7,0.4743,0,11.6,0.8587,1,18.6,0.8132,1,3,0.5,0.6536,13.4,0.8153,36.9503461,0.8564,12.7,0.9362,11.5,0.5823,21.75542302,0.8876,1.100348373,0.6736,14.8,0.5382,7.752573563,0.2901,15.5,0.3462,7.3,0.7914,0.6717,0.9091,23.85957281,0.8274,30.6573247,0.4329,8.8,0.8108,0.8,0.2276,57.41539641,0.9391,0,0,1,0.8463,0.5834,0.8132,0.7233,0.9018
13,GA,Georgia,31709,1331709,0,16019,46,0.5,0,5.628571429,0.0879,0.294,0.0931,6.2,0.3919,0,38.2,0.63,0,13.6,0.7898,1,7.9,0.5077,0,11.6,0.8587,1,19.4,0.8742,1,3,0.5,0.6536,12.7,0.7939,38.02018526,0.8695,9.9,0.8883,16.9,0.7728,17.62782672,0.7519,2.135523614,0.7835,12.6,0.3938,9.693877551,0.4096,16,0.3791,7.5,0.8126,0.6855,0.9306,2.51913253,0.5558,40.89918724,0.333,8.6,0.8029,9.6,0.5723,51.9101492,0.9166,0,0,0.333333333,0.6092,0.5414,0.7383,0.6039,0.7519
13,GA,Georgia,31711,1331711,0,867,20,0.25,0,5.7,0.0893,0.1696,0.017,7.8,0.7465,1,38.1,0.6214,0,15.3,0.8948,1,10,0.8125,1,11,0.719,1,18,0.755,1,5,0.8333,0.8437,18.5,0.9179,30.99579243,0.7608,6.5,0.7306,22.5,0.883,12.34347048,0.4049,5.99078341,0.9124,9.8,0.2082,29.45454545,0.962,11.6,0.1487,9,0.9126,0.6841,0.9286,0.934645959,0.2776,50.01338707,0.2417,10.4,0.8589,41.8,0.9639,35.84229391,0.7813,0,0,0.333333333,0.6092,0.5332,0.7221,0.6278,0.788
